track,track_stem,label,preset_folder,preset_short_label,duration_sec,sample_rate_hz,peak_dbfs,rms_dbfs,crest_factor_db,spectral_mae_db,spectral_rmse_db,spectral_bias_db,spectral_corr,mae_20_200_db,mae_200_2000_db,mae_2000_8000_db,mae_8000_20000_db
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 320 kbps CBR,mp3_320,320 CBR,308.02666666666664,44100,0.5492810010910034,-12.012749671936035,12.562030792236328,2.0547425746917725,6.948304653167725,-2.0094637870788574,0.954744223332065,0.0013441197806969,0.0022943462245166,0.0061405780725181,0.0815523490309715
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 VBR q0,mp3_v0,V0,308.02666666666664,44100,0.876598060131073,-12.010674476623535,12.887272834777832,0.4949654638767242,1.3522921800613403,-0.4094044268131256,0.9977899777167633,0.0026868933346122,0.0036935633979737,0.0101073840633034,0.2700943350791931
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 VBR q2,mp3_v2,V2,308.02666666666664,44100,1.4389936923980713,-12.011726379394531,13.450719833374023,4.256381034851074,10.752107620239258,-4.150843620300293,0.935528624687494,0.0040363986045122,0.0100870877504348,0.0292272996157407,3.847884178161621
Deftones/around the fur/06 Deftones - Be Quiet and Drive (Far Away).wav,Deftones__around_the_fur__06_Deftones_-_Be_Quiet_and_Drive_(Far_Away),MP3 VBR q5,mp3_v5,V5,308.02666666666664,44100,2.0915560722351074,-11.9801607131958,14.07171630859375,8.4102144241333,16.294349670410156,-7.777142524719238,0.906744322768706,0.0244215801358222,0.0487600192427635,0.2847452461719513,11.347952842712402
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,WAV source,source_wav,WAV,237.7733333333333,44100,-0.00928248930722475,-11.243697166442871,11.234415054321289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 128 kbps CBR,mp3_128,128 CBR,237.7733333333333,44100,1.8788371086120605,-11.639876365661621,13.518712997436523,9.049642562866213,17.970443725585938,-8.922764778137207,0.9074945816486828,0.434688001871109,0.4329429566860199,0.279741495847702,11.513713836669922
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 192 kbps CBR,mp3_192,192 CBR,237.7733333333333,44100,0.9654070138931274,-11.496795654296875,12.462203025817871,4.994437217712402,12.554113388061523,-4.983633995056152,0.9191215931522164,0.26127490401268,0.2623591721057892,0.2346404939889907,4.111241340637207
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 320 kbps CBR,mp3_320,320 CBR,237.7733333333333,44100,0.5852670669555664,-11.242327690124512,11.827594757080078,2.4988718032836914,8.426494598388672,-2.4561307430267334,0.9356392425806184,0.0015574062708765,0.0020553909707814,0.0052151083946228,0.0583614110946655
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 VBR q0,mp3_v0,V0,237.7733333333333,44100,1.0471138954162598,-11.24015998840332,12.287273406982422,0.268801599740982,0.8404723405838013,-0.1061460152268409,0.9984586590718746,0.0022111779544502,0.0038316121790558,0.0090810460969805,0.1411581933498382
Deftones/around the fur/07 Deftones - Lotion.wav,Deftones__around_the_fur__07_Deftones_-_Lotion,MP3 VBR q2,mp3_v2,V2,237.7733333333333,44100,1.345829725265503,-11.242103576660156,12.587933540344238,4.956492424011231,12.578859329223633,-4.852575302124023,0.920134165093219,0.0056863673962652,0.0093017620965838,0.0265473704785108,4.187676429748535
